text,target
"作死机，生者亡，死者生！
甚至就连大地，也都如此，被碰触的山峰倒塌，大地分裂，一切化作毁灭！
但……这天地，却不知为何，有了生的气息，似在这瞬间，获得了新生！
王宝乐心神轰鸣，脑海里传出巨响，呼吸刹那急促，他有种强烈的感觉，似乎有什么东西，要降临世间！
而就在这时，一声轻咦，从天上传出，直奔王宝乐这里，轰然降临！
声音，是男是女很难辨别，但这声音中，似乎蕴藏了某种威严，使得天地在这瞬息，猛地一震！
王宝乐更是猛地一颤，双目内猛地爆发出精芒！
他似乎听到了某种来自灵魂的召唤，他下意识抬头，看向虚无，看到了……那里有一道裂缝，正在缓慢地……被撕开！
此裂缝之大，似无法形容，撕开之快，更让人看不到其过程，仿佛眨眼间就形成了无边无际般，露出的，是另一层世界的光芒！
这光，好似来自虚幻，可偏偏却让人在看到后，有种恍如隔世的感受，似乎……在那层光的另外，存在了另一方天地，另外一个世界！
而如今，这世界的……大门，被掀开了！
轰鸣间，王宝乐呼吸急促，他隐隐的，似乎在那被掀开的大门内，看到了一尊……头颅！
这头颅太大，无法形容，此刻若隐若现，其上甚至还有白色的毛发，仿佛是在那头颅的额头上生长出来，让人看了，触目惊心！
“王宝乐！”
在这头颅似乎察觉到了什么，正要看向王宝乐时，远处苍穹内，突然间有了一抹墨绿，从无尽的虚无里，飞速而来！
那是……一条青色的长河，这条长河，正是墨染的河流！
此河流化作的青色长河，其内蕴含了无数的符文，使得它在飞出时，直接就化作了一把青色的大伞，瞬间出现在了王宝乐四周，将其守护！
这伞，赫然是……古尘！
他的出现，其目的显然就是为了阻挡那头颅的注视！
几乎在他出现的同时，这头颅猛地看去，立刻就在这天地间，传出了惊天的怒吼！
那怒吼，似包含了一切，似来自万古，带着无尽的愤怒，扩散四方，使得整个天地，都要在这怒吼里，颤抖起来！
在那颤抖中，这被掀起的世界的大门，骤然收缩，似乎想要关闭，但……却有一只大手，从那缝隙里伸出，猛地一拽！
轰的一声，大门在要关闭时，被这大手猛地一拽，立刻被彻底掀开！
刹那间，一股带着强烈气息的风，从那大门内，直接就吹来，这风中，有符文凝聚形成的无数符兵，这些符兵与风伴随，直奔四方！
似要摧毁这里的一切，似要将这里，变为他们的世界！
王宝乐眼中精芒一闪，体内青色经文蓦然运转，他的身体，在这一瞬，被一层青色的光罩，赫然笼罩！
这光罩，似蕴含了生机，使得在被风吹时，竟不退反进，直奔青色长河，将古尘卷入其内后，猛然一动，直奔那从世界大门内露出的头颅！
此头颅的双眼，此刻已经睁开，正在怒吼，似要从那世界大门内走出，此刻猛地一震，似感觉到了什么，直接看向四周，看向飞来的王宝乐！
就在这一瞬，王宝乐全身青光璀璨，猛地冲出，速度更快，一瞬就消失在了苍穹间！
他……竟在这头颅要走出世界大门时，闯进了世界大门内，消失不见！
在那头颅露出的双眼内，露出一抹愤怒与难以置信，同时更有强烈的愤怒之意，咆哮中，整个天地瞬间崩溃！
似这世界已经无法承受这头颅的气息，崩溃中，那头颅也猛地收回，世界的大门，也刹那间消失不见！
但在这门消失的瞬间，似乎有一抹红芒，从这门里飞出，直奔古尘那里！
这一切，看似不快，但实际上，却好似电光火石般，几乎眨眼间，就发生在了天地内！
随着世界的门消失，随着王宝乐的不见，整个天地，",1
，你说了算。不过，你说得也对，你得好好想想，是去告诉刘备，还是告诉主公？嗯，刘璋现在可是刘备的座上宾，这事儿，还是得由刘备自己来决定，你可别好心办了坏事。” “这……”魏延无言，这人太难说了，说不过他就跑，跑得比谁都快，这不，才说完话，这会儿人影都没了。“他……”陈到指着孙宇离去的方向道：“他这是故意激你。”“哼，激我？我管他真激假激，我只要我主公平安，别的，都与我无关。”魏延冷声道。,1
"这才躲过了毒雾的伤害。
信仰之力，是一种比灵气更为强横的力量，是信仰之力修炼者可以释放的最强领域！
只不过，释放领域对于信仰之力的消耗也极大，如果不是情况危急，林飞绝对不敢这样轻易的释放。
领域笼罩之下，林飞也松了口气。
“不错，不错，这么短的时间就能将信仰之力修炼到这种地步，不枉我多废些力气。”
毒老目光凝重地望向林飞，他能够感觉到林飞的信仰之力极为强大，甚至已经快要超过他了。
只不过，这也更坚定了他杀林飞的决心。
“林飞，接下来，可不要怪老夫手下无情了。”
说着，毒老便缓缓释放出自己的领域。
他的领域与林飞的领域截然不同，林飞的领域是金色的，他的领域却是青色的。
信仰之力本身就是有颜色的，只不过信仰之力的颜色比较复杂，因为它的颜色是与修炼者信仰的人有关。
比如林飞，他是信仰轩辕皇帝的，所以他的信仰之力便呈现淡金色。
而眼前这个毒老信仰的是上古时代一个极为神秘的种族，他所信仰的这个种族所使用的武器，便是碧绿色的。
“小子，你认输吧，别看你的信仰之力很强，但毕竟不如老夫，你我之间的战斗，老夫才是赢家。”
毒老语气中充满了自信。
林飞淡淡地笑了笑，语气平淡地说道：“老家伙，你好像对我有什么误会，虽然你的领域看上去很强大，但是你认为我的领域是给你认输的？”
“狂妄！”
毒老大吼一声，手掌上便汇聚出一颗巨大的毒球，毒球之上，有着无数的碧绿色丝线缠绕。
毒老猛的将毒球丢了过去，毒球在空中发出一连串的尖啸声，速度极快，眨眼间便轰在了林飞的领域上。
“轰隆！”
一声巨响，林飞的领域剧烈的震动，瞬间便碎裂了，而林飞更是被毒球轰飞了出去。
“老家伙，这一招怎么样？”
“你死定了！”
毒老看到林飞被轰飞出去，脸上顿时露出了一丝笑容。
下一刻，他猛地朝着林飞飞去的方向飞去，速度极快。
毒老的目的很明显，他不想给林飞任何喘息的机会。
“老东西，这一招虽然厉害，但我也有办法对付你。”
林飞脸上露出一丝冷笑。
林飞的领域虽然碎裂了，但他并没有被毒球轰飞太远，而是距离毒老不远。
“老家伙，你上当了。”
林飞大声说道。
“老家伙，你现在还想要继续追击我？”
毒老看到林飞脸上的冷笑，脸色顿时变了。
他没想到自己竟然会上当，他本来想要一招击败林飞，但现在看来，自己的想法有些太天真了。
“老东西，我说过，我有办法对付你。”
林飞冷笑一声，突然从地上站起身来。
林飞从地上站起身来之后，立即拿出了一张符箓，这张符箓是上品灵符，威力极为强大。
“符箓，这是什么玩意？”
毒老看到林飞拿出符箓，脸色顿时变了。
他不是没有见过符箓，只不过他所见过的符箓大多是普通符箓，威力并不算太大。
而且，那些符箓也只是对一些低级灵兽有些效果，但对人类却没什么效果。
他现在之所以会害怕，是因为这张符箓散发出来的气息极为恐怖，这绝对不是普通符箓能散发出来的气息。
林飞看到毒老惊讶的表情，脸上露出了得意的神色。
“老东西，我知道你在想什么，你是不是觉得这张符箓对你没有任何影响？那么，你就想错了，因为这张符箓是专门为你们这样的修炼者准备的。”
林飞笑道。
“你胡说八道，这张符箓怎么可能对我有效？”
毒老脸色难看地说道。
“老东西，你是不是不相信，那好，我让你看一看这张符箓的威力。”
林飞冷笑道。
说着，林飞将符箓丢向毒老。
“老东西，你准备好了吗？”
林飞说道。
“小子，别以为你拥有一张符箓，就能赢我，你也不过是比我多了一张符箓罢了。”
毒老说道。
“老家伙，你是不是没看到刚才我用符箓将你困住，如果你的修为再提升一些，那这张符箓根本就无法将你困住。”
林飞说道。
“老家伙，你是不是不相信，那好，我让你看一看这张符箓的威力。”
林飞说道。
说完，林飞将符箓丢向毒老",1
"以萧云龙为首，一共有十余人，个个都释放着强大的灵力，仿佛下一刻就要出手将火宗之人击杀在原地一般。
火宗领头之人，正是之前曾经在酒楼之中，差点与萧云龙起冲突的火宗二长老，也是火宗四尊长老之中最强的一人，此时的火宗二长老，浑身上下弥漫着极为强悍的灵力，身上涌动的火焰，与他的身体形成了完美的契合。
在他的背后，有一道火焰巨虎虚影，虎啸之声，震动四野，虎目如炬，睥睨天下，仿佛能焚尽一切。
“老匹夫，之前与我宗门弟子的冲突，我并没有与你们多计较，可你们竟然派人刺杀我宗的弟子！”萧云龙眼神一寒，一股强大的灵力在他身周弥漫而开，直接朝着火宗三人镇压而去。
“小兔崽子，你们天道宗的修士被杀，关我们火宗什么事？”火宗二长老顿时暴怒，双眼几乎要喷出火来，他乃是火宗四尊长老之中最强之人，一身修为达到了武宗七品，放眼整个天灵大陆，能够与他抗衡之人，也是寥寥无几。
“好！那我就让你死无全尸，永世不得超生！”萧云龙怒喝一声，双手一握，直接就祭出了青冥剑，一股强大的灵力自他体内涌出，直接就朝着青冥剑之中灌注而去。
“哈哈，萧云龙，你就这点本事，还敢说死无全尸？你这把破剑，也敢拿出来献丑？”火宗二长老顿时狂笑不已，身上涌动的灵力，直接就将他的身体包裹了起来。
“什么！”萧云龙顿时脸色大变，手中长剑直接就朝着火宗二长老刺去，强大的灵力自他体内涌出，直接就朝着火宗二长老的胸口刺去。
“轰！”
一声爆响，强大的灵力顿时就炸裂开来，整个虚空都为之震颤，强大的冲击波更是以两人为中心，朝着四周扩散而去，将两人的衣袍吹得猎猎作响。
“呵呵，小兔崽子，你这种水准，也想跟我斗？”火宗二长老冷笑一声，身上涌动的火焰，直接就将萧云龙的攻击轰得支离破碎。
“什么？”萧云龙脸色大变，双手直接就朝着前方抓去，强大的灵力自他体内涌出，直接就朝着前方抓去。
“小兔崽子，你就这点本事，也敢在我面前装？”火宗二长老冷笑一声，身上的火焰直接就将萧云龙的攻击轰得粉碎。
“萧云龙，你给我去死吧！”火宗二长老怒喝一声，身形一动，直接就朝着萧云龙冲去。
萧云龙脸色一变，身形一动，直接就朝着后方退去，同时，手中长剑快速舞动，强大的灵力直接就朝着前方轰去，形成了一道强大的灵力屏障。
“哼！”火宗二长老冷哼一声，身上涌动的火焰，直接就将灵力屏障轰得粉碎，强大的火焰直接就将萧云龙包裹了起来。
“不好！”萧云龙脸色大变，身形一动，直接就朝着后方退去，同时，手中长剑直接就朝着火宗二长老劈去。
“砰！”
一声巨响，强大的力量直接就将萧云龙轰飞了出去，同时，火宗二长老的身形也被轰飞了出去。
萧云龙倒在地上，脸色苍白如纸，口中不断地咳出鲜血，身上的伤势十分严重，显然是受了内伤。
“小兔崽子，你竟然还有这等底牌？”火宗二长老冷冷的看着萧云龙，身上的火焰直接就将萧云龙笼罩了起来，强大的火焰，直接就将萧云龙的灵力吞噬，同时，火宗二长老的身形一动，直接就朝着萧云龙冲了过去。
“你找死！”萧云龙怒喝一声，手中长剑快速舞动，强大的灵力直接就朝着火宗二长老冲了过去，形成了无数道剑影，朝着火宗二长老冲了过去。
“小兔崽子，你找死！”火宗二长老怒喝一声，身上涌动的火焰，直接就将萧云龙的剑影轰得粉碎，同时，火宗二长老身形一动，直接就朝着萧云龙冲了过去。
“你找死！”萧云龙怒喝一声，手中长剑快速舞动，强大的灵力直接就朝着火宗二长老冲了过去，形成了无数道",1
"交手一瞬，阿宝的冰属性斗气就被龙皓晨的晨光属性斗气完全压制，而阿宝的攻击更是被龙皓晨的星王盾完全挡下。就在月夜感到惊骇莫名的时候，阿宝已经发出了一声惨叫，整个人被龙皓晨一剑劈成两半，死在了星王盾之下。

在这一刻，月夜心中所有的恐惧和难过都化为了愤怒，她咬紧牙关，紧紧攥住了手中长剑。虽然她知道阿宝的实力和龙皓晨相比有着很大的差距，但是她还是无法接受这样的结果。她已经决定，要为阿宝报仇，即使为此付出生命也在所不惜。

然而，当月夜冲向龙皓晨时，她却发现对方已经变成了一个完全不同于自己印象中的模样。此刻的龙皓晨，身上散发着一股淡淡的金色光芒，面容冷酷而又坚毅，手中长剑散发着强大的气息，仿佛在诉说着他那不屈的意志。

月夜心头一惊，但她并没有退缩，因为她知道，只有拼死一搏，才能为阿宝报仇。然而，就在这时，月夜突然发现，自己的身体竟然动不了了，仿佛被一股无形的力量束缚住了。她拼命地挣扎着，但是却无济于事。

就在这时，她听到一个熟悉的声音在耳边响起：“月夜，你为什么要这样做？这样做对你有什么好处？阿宝已经死了，你这样做只是白白浪费自己的生命。你应该珍惜自己的生命，好好地活下去，为了我们所有人的未来。”",1
"这一股信息流的冲击。 不过仅仅是那短暂的冲击，还是让秦少风得到了一丝关键的信息。 
“这灵根竟然是如此的神奇，难道说想要修炼神魂，就不能拥有着灵根，因为灵根会成为一种阻碍么？”秦少风喃喃自语。 
在那一瞬间的信息当中，秦少风发现了两个关键的信息，一是这石猴果确实可以帮助他修炼神魂，不过石猴果只有一颗，需要秦少风好好地珍惜，二是秦少风想要修炼神魂，那么首先就需要将自己体内的灵根给破除掉，而灵根被破除之后，秦少风就成为了一个废人。",1
"歌城的某个地方。叶旭推测出汤皇肉身应该在九婴墓中，但九婴墓究竟是怎样的一座墓，叶旭却是不甚了解。所以，要想彻底了解九婴墓，还是必须找到有关九婴墓的详细记载。可惜，大夏王朝关于殷商时期的资料实在是太少了，所以关于汤皇以及九婴墓的情况，叶旭根本找不到详细记载。
再看此行的另外三人，武云冲在后面紧紧的跟着，而东方白却是紧贴着杨玉环，寸步不离。杨玉环似乎对东方白没有什么反感，或许，此时的她觉得东方白就是自己依靠。
独步天下
作者: 西门吹血
简介：
 　　一少年，因为一次奇遇而被卷入历史的风云之中。
　　历史的长河里，无数名臣、猛将、帝王、美人……无数个千古传奇，都在此演绎。 
　　他穿越历史洪流，纵横千古，踏遍万水千山，独步天下！",1
"在魔界遇到了这个特殊的魔人，也不可能炼制出这样的化身。
“我刚刚说过，好的化身并不是一定要本体的修为比它高。如果本体的修为比化身低，那么这个化身不但可以为你所用，而且还可以提升你的实力。反之，如果是本体的修为比化身高，那么这个化身最多不过就是你的一个保命手段罢了。”
萧文秉一怔，想不到这其中还有如此玄妙。
“当然，我指的并不是实力上提升，而是指感悟上的提升。因为化身与本体是一体的，化身所领悟到的天地法则都可以为本体所用。”
“那这么说，本体也可以为主化身提供助力了。”萧文秉问道。
“这个自然，只要是本体所领悟的天地法则，化身都可以分享。”
萧文秉心中一动，他想起了那个“我”字手镯，问道：“那如果我的本体所领悟的法则已经传给化身，而本体却继续领悟呢？是不是可以再次传给化身呢？”
“这个应该是可以的，我之前也曾经听说过这种说法。”老龙回答道。
“那如果本体领悟到了新的法则，是不是也可以分享给化身呢？”萧文秉继续问道。
“这个就比较难了，因为法则是一种非常玄妙的东西，本体领悟到新的法则，并不代表化身也能够领悟到。不过，如果化身能够理解并分享本体所领悟的法则，那么它对于本体的提升将会是极大的帮助。”老龙解释道。
“那么，如果本体领悟到了一些非常重要的法则，比如说‘天道至理’，化身能否分享呢？”萧文秉问道。
“这个问题比较复杂，因为天道至理是整个天地间最为基础的法则之一，对于任何一个修炼者来说都是至关重要的。如果化身能够理解并分享天道至理，那么它对于本体的提升将会是惊人的。不过，这种情况非常罕见，我从未听说过有哪位修炼者能够成功。”老龙摇了摇头，说道。
萧文秉点了点头，他心中暗自猜测，或许这个“我”字手镯就是他与化身之间最强大的联系。只有通过这个手镯，他才能够将自己领悟到的法则传递给化身。
“那么，如果我想让化身领悟到更多的法则，有什么方法吗？”萧文秉问道。
“有，不过很难。”老龙说道，“首先，你需要将化身放在一个比较特殊的环境之中，比如说一个天地灵气极为浓郁的地方，或者是一个极为危险的地方。这样，化身才能够感受到更多的天地法则，从而提升自己的实力。”
萧文秉点了点头，他觉得这个方法或许可以一试。如果能够帮助化身提升实力，那么他也就能够从中获得巨大的收益。
“不过，你也需要注意一点，化身的实力提升并不是一件好事，如果化身的实力超过了本体，那么它就会变得非常危险。”老龙提醒道，“所以，你在提升化身实力的同时，也需要提高自己的实力，才能够保证自己不受伤害。”
萧文秉点了点头，他明白了老龙的提醒。虽然提升化身的实力是一件好事，但是也要注意不要让自己受到伤害。
“好了，现在我们来谈谈你的问题吧。”老龙说道，“你刚才说，你曾经和化身进行了分离，现在想要重新融合，是不是？”
“是的。”萧文秉点了点头，“我不知道如何将化身与我重新融合。”
“这其实很简单。”老龙说道，“你只需要将你的意识集中到化身之上，然后让化身与你的意识进行融合即可。”
“那么简单？”萧文秉有些惊讶地问道。
“当然。”老龙点了点头，“不过，在进行融合的过程中，你也需要注意一下自己的身体状况。如果身体状况不好，那么融合的效果也会受到影响。”
“我明白了。”萧文秉点了点头，“谢谢你，老龙。”
“不用客气。”老龙笑道，“你如果还需要其他帮助，可以随时来找我。”",1
"至刚与邵至刚的二爹将周麻子整下去的？”
“谁知道呢？反正这周麻子是整下去了。张恪那小子真有本事……”
“你不是跟周麻子走得挺近的，怎么这么快就跟他划清界线？”施卫忠他爱人看着丈夫，觉得有些好笑。
施卫忠不高兴的说：“他下台了，你让我去给他送个花圈？”
“张恪这孩子倒是不错……你明天要怎么跟人家说话呢？”
“我可没有什么能与人家相提并论的？”施卫忠无奈的说道，看着老婆一副殷切的样子，笑着说，“我明天倒是可以提提你弟弟的事情，我弟弟还在省城当警察呢，你那弟弟倒是一直都呆在海州；你说他要是想进海州警察局呢，要不要我跟吴市长说一声？这要是能调到市局，也是个铁饭碗，而且现在待遇应该不比外面差……”
施卫忠他爱人又喜又惊：“真的？”
施卫忠将他爱人拉过来坐到他腿上，搂着她的腰说：“你这个老不正经的，我骗你做什么？不过，我弟那小子就他那个性子，我可跟吴市长说不出口；你那个弟弟要是听话，明天我倒是可以去提一提……”
第994章
张恪他们回到酒店时，差不多凌晨五点过，陈妃蓉与徐学平的专机明天上午七点左右从海州起飞。
陈妃蓉与陈静都不想太早睡着，两个人洗过澡出来，聚在一起聊天，而徐学平将张恪与周瑾玺两人叫进他住的房间里。
“张恪，你也辛苦了。”徐学平给张恪倒了一杯水，“明天你也要到北京去？”
“是，到北京转机回西宫山。”张恪说道。
徐学平点了点头，他倒没有刻意对张恪在海州的活动进行过问，只问周瑾玺：“周省长说你到北京后，要向他当面汇报海州的经济工作，这要怎么汇报，你有没有想过？”
周瑾玺想了想，他与徐学平私交甚厚，他到周富明的位子上，周富明在省里也站不住脚跟，不过他们私下里从没有谈过这个话题，这时候要如何给徐学平汇报周富明的经济工作？说海州经济这两年没有什么起色，但周富明没有责任？或者可以说周富明这两年将精力更多的放到省城的发展上，而对其他地方的发展关心不够？
不管如何，在省城的周富明，对海州的影响力还是很大的，对锦湖也存在很大的威慑，周瑾玺心里盘算着明天该跟徐学平说什么，好让他明天到北京后，向周富明汇报工作能起到好的效果。
周瑾玺当然希望徐学平能跟周富明说说海州的事情，以徐学平在省里的影响力，能对周富明的态度产生一定的影响。周瑾玺见张恪沉默不语的坐在旁边，他想了想，跟徐学平说道：“徐市长，我有一事想请示一下您的意见。明天要到北京去，有些事情，我还是想当面跟您与周省长说，今天在这里就先不谈。我今天想谈另一件事，海州的经济这两年有所滞涨，这与我们海州的领导班子有关系，但也不是我们领导班子不想去发展海州经济。周省长这两年将精力更多的集中到省城的经济发展上，省城在周省长的领导下，这两年确实发生了翻天覆地的变化。而像海州这样的地级市，周省长这两年没有去过一次，没有到海州来关心一下海州的发展，在某种程度上，对海州的经济发展也存在负面影响……”
徐学平喝了口茶，问道：“你是这个意思？”
“我作为海州市长，也是要为海州的经济发展负责，所以有些话我也就说直了，”周瑾玺说道，“省里的工作千头万绪，海州也是省里管辖下的一个城市，海州发展的好不好，也直接反映省领导的工作成果；当然，周省长这两年集中精力发展省城，取得的成绩是有目共睹的；但是，我希望周省长能多关心一下我们海州的经济发展，能多给我们海州一些鼓励。”
徐学平点点头，这确实是周瑾玺能说出口的话题，毕竟海州这两年的经济发展不是太快，而且海州市委秘书长周富明兼任着省城的市委书记，周瑾玺有这方面的想法",1
"，一双魔手，却行英雄事。
一生情义，一世兄弟，却做反贼名。
大盗亦豪侠，看我白玉汤。
从简介中提取一个悬念：
这个故事的主人公名叫白玉汤，他被称为“大盗亦豪侠”，然而他却有邪心、魔手，做反贼名。这背后是否有故事？白玉汤究竟是怎样的人？他的命运又会如何？",1
"奋起直追。
佛说人生在世，因果循环，善恶报应，皆因缘起。然我佛慈悲，超度众生，轮回永转，天道永恒。
道说无为而治，以德服人，顺应自然，万物随我而生。又道万物随我而灭，人法地，地法天，天法道，道法自然。
魔说天下万物唯我而已，生为我生，死为我死，顺我者生，逆我者死。
仙道渺渺，顺天成人，天道漫漫，逆天成仙。
仙道渺渺，顺天成人；天道漫漫，逆天成仙。",1
"的血脉。
不过，他并没有如此打算，因为现在他的身体，已经有了另外一种可能性！
那就是，圣体，一种超脱万物，却有包容万物的特殊体质！
这圣体，是圣王传人，继承的特殊体质，一旦觉醒，其价值，绝对不弱于任何一种天级神兽血脉！
可惜，那圣王传人，资质有限，根本无法激发圣体血脉的潜力，甚至连圣体的血脉，都快要被自身消磨干净了！
可以说，这圣王传人，就是一块璞玉，若能得到高人指点，加以打磨，完全可以化为无价之宝。
可惜，他没有机会了！
林洛，也没有什么心情，去指点这个家伙，相反，他准备顺水推舟，将这小子，一举击杀！
他现在的身体素质，比圣王传人，要强悍许多！
若是他继承了圣体血脉，完全可以弥补这个缺陷。
想到这里，林洛的眼中，泛起一抹寒光。
“你这卑贱的人族，居然敢打圣体的主意，真是可笑至极！”圣王传人冷哼一声：“本尊虽然重伤，但以你的实力，也休想击败我！”
圣王传人，脸上露出一丝不屑之色。
他自认自己虽然受了重伤，但想要击杀一个地仙，还是轻而易举的事情。
林洛看着圣王传人，嘴角露出一抹玩味的笑容：“是吗？你自认为有杀死我的实力吗？”
他并没有回答圣王传人，而是反问道。
圣王传人冷笑：“当然，我这具身体，虽然经过了多次强化，但我对它的掌控，却更加的熟练，你若是想杀我，还需要付出一点代价！”
圣王传人，脸上露出一丝戏谑之色：“你要是想杀我的话，除非，你能把我杀的形神俱灭！”
他这具身体，已经进行了多次强化，他有自信，能够轻松的击溃林洛。
林洛闻言，脸上露出一丝玩味之色，他冷笑着说道：“我若是想杀你，还需要付出一点代价吗？你不是一直都很自信吗？”
林洛的脸上，露出一抹不屑之色，他冷笑着说道：“我现在就让你知道，什么叫做绝望！”
说完这句话，林洛便没有再说话，而是将目光看向了圣王传人，眼中的杀机，更加的浓郁了！
圣王传人看到这一幕，脸上露出一丝不屑之色，他冷笑着说道：“你是不是以为自己有了天道加持，就可以肆无忌惮的对我出手了？”
圣王传人冷笑着说道：“如果我没有猜错的话，你应该就是那个林洛吧？”
林洛冷哼一声，他并没有回答圣王传人的问题，而是说道：“你既然知道我是谁，就应该知道我的实力，我想要杀死你，根本不需要付出任何代价！”
圣王传人冷哼一声，他冷笑着说道：“是吗？如果你能够击杀我，我倒是真的能够死而无憾，我甚至觉得，就算是死，也是一件极其幸运的事情！”
圣王传人的脸上，露出一丝不屑之色，他冷笑着说道：“既然如此的话，我就送你一程吧，让你死的痛快一点！”
说完这句话，圣王传人便没有再说话，而是将目光看向了林洛，眼中的杀机，更加的浓郁了！
林洛冷哼一声，他并没有理会圣王传人，而是说道：“我想要杀你，易如反掌，你若是不想死的话，就乖乖的交出你身上的秘宝，说不定，我会给你一个痛快！”
林洛的脸上，露出一丝玩味之色，他冷笑着说道：“你若是不想死的话，就交出你身上的所有秘密吧！”
“呵呵，你想杀死我，是吗？”
“既然如此，就别怪我狠心了！”
话音落下，林洛手中的无尽长剑，直接化作了一道流光，朝着圣王传人刺去！
林洛的这一剑，蕴含着无尽的杀机，就算是一个普通的地仙，也不一定能够抵挡的住！
圣王传人看到这一幕，脸上露出一抹不屑之色，他冷笑着说道：“你的剑术，果然不同凡响，居然能够伤到我！”
圣王传人冷笑着说道：“可惜，就算你能够伤到我，也不可能杀死我！”
“你的剑术，根本无法对我造成任何威胁！”
圣王传人冷笑着说道：“如果你真的想要杀死我的话，还是赶紧交出你的秘密，然后自裁谢罪吧！”
圣王传人冷笑着说道：“你的实力",1
足怪兽和古老魔纷纷选择逃生，而图腾之灵却是牺牲自身，也要保全人类。这，就是两者之间的差距。,1
"的沙发上，虽然在炎夏的午后，但室内温度宜人，丝毫不让人觉得闷热。他身前的茶几上，摆满了各种饮料和食品。
此刻，安特万的身边聚集了许多人，其中有不少白大褂的医生。这些人不是别人，正是医院的各科室主任，包括内科、外科、神经科、儿科、传染科等各科的头头。这些人都是在社会上小有头脸的人物，平日里受惯了别人敬畏的目光，但此刻在安特万面前，却一个个都低三下四。
安特万是本市最大的一个黑帮头目，手底下有上千人的组织，控制着本市的大部分娱乐行业、毒品买卖、以及一些见不得光的特殊服务场所。安特万控制的毒品占本市市场总量的百分之九十以上，其势力可见一斑。
安特万的势力虽然强大，但并不足以让医院的这么多科室主任对他毕恭毕敬，原因很简单，是因为站在安特万身边的一个人，一个年轻人。这个年轻人正是本市最大的制药企业的少老板，他刚刚在这家医院投下巨资，准备建立一个国际化的研究所。这个研究所的建立，将会极大的提高这家医院的医学水平，让这家医院的名气传遍全世界。
而这位年轻人虽然不经常来医院，但只要一来，就会有许多人跟在他身后，这个年轻人就是大名鼎鼎的林默。
林默坐在安特万身边，手里拿着一份资料，正在仔细的看着。资料是医院的一个工作人员送来的，是有关于一个患者的病历资料。
林默看完资料后，对身边的一个医生说道：“刘主任，你过来一下。”
那个被叫作刘主任的医生赶紧走过来，恭敬的站在林默身边，等待林默的吩咐。
林默指着资料上的一处说道：“这个患者的病情很严重，需要尽快手术。”
刘主任拿过资料看了看，眉头不由皱了起来。资料上的患者是一个患有先天性心脏病的孩子，这个孩子的病情非常严重，需要尽快手术才能挽救生命。但是手术的风险很大，刘主任没有把握能够成功。
林默似乎看出了刘主任的顾虑，他笑了笑，说道：“不用担心，我会亲自主刀这个手术。”
刘主任听到林默的话，顿时愣住了。林默虽然是这家医院的少老板，但他并不是医生，更不是心脏病方面的专家，他怎么可能主刀这样的高难度手术？
林默似乎看出了刘主任的疑惑，他笑了笑，说道：“我知道你有顾虑，但是我相信自己的能力。我曾经在海外留学多年，学的就是心脏病方面的专业。而且，在海外留学期间，我曾经参与过许多高难度的心脏手术，我的技术水平你不用担心。”
刘主任听到林默的话，心中的疑虑渐渐消散了。他点了点头，说道：“好的，那我就放心了。不过，这个手术需要做好充分的准备，我们需要先将患者进行全面的身体检查，然后制定详细的手术计划。”
林默点了点头，说道：“好的，我会让我的团队尽快将患者接过来进行全面检查，然后制定详细的手术计划。我会亲自参加这个手术，我相信我们可以成功！”",1
